ID	p10_12M	p103_12M	p103_4M	p103_B	p10_4M	p105_12M	p105_4M	p105_B	p10_B	p1_12M	p12_12M	p12_4M	p128_12M	p128_4M	p128_B	p12_B	p133_12M	p133_4M	p133_B	p137_12M	p137_4M	p137_B	p1_4M	p150_12M	p150_4M	p150_B	p157_12M	p157_4M	p157_B	p172_12M	p172_4M	p172_B	p179_12M	p179_4M	p179_B	p180_12M	p180_4M	p180_B	p181_12M	p181_4M	p181_B	p184_12M	p184_4M	p184_B	p195_12M	p195_4M	p195_B	p1_B	p201_12M	p201_4M	p201_B	p203_12M	p203_4M	p203_B	p224_12M	p224_4M	p224_B	p229_12M	p229_4M	p229_B	p238_12M	p238_4M	p238_B	p240_12M	p240_4M	p240_B	p244_12M	p244_4M	p244_B	p256_12M	p256_4M	p256_B	p258_12M	p258_4M	p258_B	p263_12M	p263_4M	p263_B	p265_12M	p265_4M	p265_B	p268_12M	p268_4M	p268_B	p275_12M	p275_4M	p275_B	p276_12M	p276_4M	p276_B	p281_12M	p281_4M	p281_B	p282_12M	p282_4M	p282_B	p332_12M	p332_4M	p332_B	p335_12M	p335_4M	p335_B	p338_12M	p338_4M	p338_B	p341_12M	p341_4M	p341_B	p343_12M	p343_4M	p343_B	p345_12M	p345_4M	p345_B	p350_12M	p350_4M	p350_B	p377_12M	p377_4M	p377_B	p385_12M	p385_4M	p385_B	p387_12M	p387_4M	p387_B	p397_12M	p397_4M	p397_B	p42_12M	p42_4M	p42_B	p45_12M	p45_4M	p45_B	p503_12M	p503_4M	p503_B	p504_12M	p504_4M	p504_B	p507_12M	p507_4M	p507_B	p511_12M	p511_4M	p511_B	p521_12M	p521_4M	p521_B	p527_12M	p527_4M	p527_B	p53_12M	p532_12M	p532_4M	p532_B	p53_4M	p536_12M	p536_4M	p536_B	p53_B	p546_12M	p546_4M	p546_B	p549_12M	p549_4M	p549_B	p560_12M	p560_4M	p560_B	p565_12M	p565_4M	p565_B	p567_12M	p567_4M	p567_B	p570_12M	p570_4M	p570_B	p572_12M	p572_4M	p572_B	p577_12M	p577_4M	p577_B	p582_12M	p582_4M	p582_B	p585_12M	p585_4M	p585_B	p587_12M	p587_4M	p587_B	p589_12M	p589_4M	p589_B	p590_12M	p590_4M	p590_B	p591_12M	p591_4M	p591_B	p599_12M	p599_4M	p599_B	p608_12M	p608_4M	p608_B	p615_12M	p615_4M	p615_B	p622_12M	p622_4M	p622_B	p624_12M	p624_4M	p624_B	p626_12M	p626_4M	p626_B	p635_12M	p635_4M	p635_B	p637_12M	p637_4M	p637_B	p640_12M	p640_4M	p640_B	p70_12M	p70_4M	p70_B	p7_12M	p7_4M	p78_12M	p78_4M	p78_B	p7_B	p82_12M	p82_4M	p82_B	p9_12M	p9_4M	p9_B
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Erysipelotrichaceae_noname	0.01958	0.11127	0.0	0.0	0.0	0.14598	0.10294	0.0	0.0	0.53321	0.06585	0.33981	0.02556	0.07447	1.19011	0.50871	0.08363	0.04428	0.0	0.22915	0.02604	0.0	0.08456	1.53799	1.52428	0.0	0.44296	0.0	0.0	0.35602	1.4703	0.57284	0.14123	0.0	0.0	0.18965	0.31341	0.0	0.12035	0.29086	7.89725	0.07253	0.09475	0.0	0.94563	0.0	0.0	0.03541	0.03032	0.0	0.0	0.08495	0.0	0.08839	1.50457	0.0	0.0	1.02988	0.0	0.0	0.05758	0.0	0.0	0.24081	0.11898	0.0	0.50947	1.2097	0.07201	0.08085	0.0	0.0	0.05926	0.0	0.47914	0.15337	0.63478	0.0	0.19279	0.0	0.0	0.02969	0.16101	0.0	0.07561	0.0	0.10746	0.11702	0.18224	0.0	0.71763	0.11795	0.01409	0.18439	0.0	0.11903	0.0919	0.16477	0.441	0.07981	0.0	0.06003	0.00403	0.33162	0.0	0.14822	0.12866	0.27306	0.17606	0.0	0.0	0.00361	1.28054	0.0	0.10988	0.05799	0.0	0.08413	0.0	0.0	0.15747	0.0	0.0	0.07177	0.00373	0.0	0.03007	0.0	0.0	0.11823	0.83498	0.0	0.21916	0.62839	5.6456	0.12834	0.0	0.0	2.12142	0.02484	0.0	0.94658	8.45951	0.00035	0.09061	0.15587	0.0	0.1217	0.01966	0.0	0.11767	0.0	0.0	0.03602	1.63732	3.51919	0.0	0.22673	0.01781	0.82527	0.0	0.0	0.5152	6.97831	0.01162	0.08284	0.00516	0.0	0.07367	0.0	0.0	0.03465	0.0	0.15419	0.0	0.0	0.0	0.29983	0.0	0.0	0.06408	0.14566	0.0	6.86887	0.01488	0.0	0.24039	0.0	0.0	0.04363	0.15908	10.20626	0.15115	0.07285	0.00245	0.05237	0.0	0.0	1.2829	0.01848	1.45374	0.72346	0.0	0.0	0.01289	0.0	0.0	0.60397	0.0	0.0	0.05271	0.69595	0.0	0.1192	0.0	0.0	0.07302	1.31328	1.17874	0.0605	0.01777	0.0	0.08179	0.0	0.1359	0.04485	0.0	0.0	0.17509	6.45712	0.0	0.01368	0.10151	0.0	0.07612	0.0	0.22702	0.49948	0.0	0.0	0.36468	0.30067	0.0	0.25145	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Holdemania	0.12554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01914	0.00886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03723	0.0	0.0	0.0	0.0	0.0	0.34604	0.0	0.0	0.29366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.66618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12173	0.0	0.0	0.10199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Solobacterium	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01028	0.0	0.0	0.00285	0.0	0.0	0.0	0.0	0.00709	0.0	0.0	0.0	0.0	0.0	0.0	0.00066	0.0	0.00853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00546	0.00322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00168	0.0	0.0	0.0	0.0	0.0	0.00266	0.0	0.0	0.02735	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Acidaminococcaceae.g__Acidaminococcaceae_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Acidaminococcaceae.g__Acidaminococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0059	0.0	0.0	0.05277	0.0	0.0	0.0	0.0	0.0	0.0	0.00131	0.00035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00214	0.0	0.0	0.0	0.00191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.17391	3.4484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.61769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.45368	0.15211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Acidaminococcaceae.g__Phascolarctobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.27542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.27617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Veillonellaceae.g__Anaeroglobus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.91408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.068	2.219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Veillonellaceae.g__Dialister	3.88126	0.0	0.0	0.0	0.00358	0.0	0.0	0.0	0.00048	0.0	1.83604	0.0	4.36266	0.0	0.0	0.0	1.44243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.09702	0.0	0.0	12.748	0.0	0.0	0.13045	0.0	0.0	0.00563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02882	0.0	0.00017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9359	0.0	0.0	0.08278	0.0	0.0	0.0	0.0	0.0094	4.60787	0.0	0.0	0.0	0.0	0.0	0.83858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01351	0.0	0.0	0.16163	0.0	0.0	0.00295	0.0	0.0	0.02035	0.0	0.0	0.25055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00743	0.0	0.0	5.07937	0.00056	0.0	0.36193	0.0	0.0	0.58065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.83619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01896	0.0	3.02124	0.00288	0.0	0.0	0.00087	0.0	0.0	0.0	0.0	2.64481	0.0	0.0	0.01431	0.0	0.0	3.02923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00189	0.0	0.0	1.20118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.88698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Veillonellaceae.g__Megamonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.94471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.42795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.14819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.12914	0.00233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.92757	5.14908	17.08989	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Veillonellaceae.g__Megasphaera	0.0	0.0	0.0	0.0	0.0	0.0	0.01016	0.0	0.0	0.0	1.71951	0.00921	0.0	0.0	0.0	0.0	0.72103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0991	0.14281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02228	0.0	0.0	0.0	0.0	0.0	0.0099	0.0	0.0	0.02828	0.0	0.0	0.0	0.0	0.11164	0.0	0.0	0.05721	0.0	0.00218	0.0	0.0	0.0	0.0	0.0	0.01194	0.01314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5317	0.0	0.0	0.0	0.00655	0.0	0.0	0.0	0.0	0.0	0.0	0.01236	0.01015	0.0	0.0	0.0	0.0	0.0	0.0	0.14245	0.0	0.0	0.12684	0.0	0.02831	0.00967	0.0	0.0	0.0	0.0	1.66184	0.00678	0.0	0.0	0.0	0.0	0.0	0.1172	0.0	0.0	0.0	0.0	0.63667	0.00745	0.0	0.0	0.01423	0.0	0.0	0.0	0.0	0.39373	0.0	0.0	0.34929	0.01528	0.0	0.00393	0.00021	0.0	0.72023	0.01922	0.0	0.23042	0.0	0.0	0.0	0.0	0.0	0.02644	0.37433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01394	0.0302	0.0	0.0	0.0	0.02367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01057	0.0	0.0	2.1313	0.0	2.32109	0.18271	0.0	0.0209	0.91652	0.0	0.71712	0.0	0.0	0.0	0.0	0.00536	0.0	0.0	0.0	0.0	0.0	0.0	0.00033	0.0	0.0	0.02369	0.0	0.0	0.0	0.0	0.0	0.0059	0.0	0.0	0.0	0.00428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10908	0.0	0.0	0.04411	0.0	0.0	0.0	0.0	0.0	0.0053	0.0	0.0	0.0	0.0	0.0	0.00971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00828	0.0	0.00017	0.00039	0.0
